sale_id,product_sku,currency,price,sale_at,site_id,customer_id,date,time,is_weekend,is_holiday
2791,ELE-94,USD,1653.00,2023-10-23 21:10:54,16,208,2023-10-23,21:10:54,false,false
2792,FOO-25,AUD,40.99,2021-11-25 08:39:14,2,121,2021-11-25,08:39:14,false,false
2793,KIT-85,NZD,110.95,2023-05-03 16:31:22,1,181,2023-05-03,16:31:22,false,false
2794,ELE-17,AUD,973.99,2024-12-27 12:40:00,11,242,2024-12-27,12:40:00,false,false
2795,FOO-13,AUD,35.00,2022-10-27 14:34:32,15,81,2022-10-27,14:34:32,false,false
2796,KIT-85,USD,175.95,2025-06-20 20:26:57,4,319,2025-06-20,20:26:57,false,false
2797,CLO-57,EUR,23.99,2020-11-19 10:50:48,10,92,2020-11-19,10:50:48,false,false
2798,CLO-32,GBP,108.00,2024-04-24 08:57:17,2,134,2024-04-24,08:57:17,false,false
2799,CLO-96,GBP,89.99,2020-05-13 08:26:44,5,287,2020-05-13,08:26:44,false,false
2800,FOO-86,EUR,303484.32,2023-06-20 18:16:22,15,137,2023-06-20,18:16:22,false,false
2801,ELE-93,AUD,1796.99,2025-03-02 18:55:26,12,190,2025-03-02,18:55:26,true,false
2802,FOO-28,USD,24.99,2025-01-23 09:39:44,1,487,2025-01-23,09:39:44,false,false
2803,FOO-72,NZD,28.99,2022-03-08 18:57:21,20,24,2022-03-08,18:57:21,false,false
2804,ELE-100,USD,570.99,2023-02-28 15:21:53,9999,0,2023-02-28,15:21:53,false,false
2805,HOM-88,EUR,395.00,2023-09-18 15:24:54,6,335,2023-09-18,15:24:54,false,false
2806,KIT-85,EUR,278.99,2021-04-29 13:26:44,17,243,2021-04-29,13:26:44,false,false
2807,FOO-75,AUD,6.99,2023-11-30 13:48:36,20,387,2023-11-30,13:48:36,false,false
2808,CLO-6,EUR,161.99,2020-04-01 17:21:16,15,166,2020-04-01,17:21:16,false,false
2809,CLO-90,EUR,314.00,2025-06-08 16:32:33,5,59,2025-06-08,16:32:33,true,false
2810,HOM-29,AUD,59.99,2023-04-30 17:44:26,10,446,2023-04-30,17:44:26,true,false
2811,CLO-12,EUR,28.95,2020-04-14 18:29:28,17,150,2020-04-14,18:29:28,false,false
2812,HOM-61,NZD,208.00,2022-12-05 11:46:30,11,378,2022-12-05,11:46:30,false,false
2813,HOM-92,GBP,206.99,2023-06-15 10:32:36,3,268,2023-06-15,10:32:36,false,false
2814,FOO-83,NZD,25.99,2022-05-28 18:37:25,20,422,2022-05-28,18:37:25,true,false
2815,HOM-29,NZD,407.00,2024-03-16 16:34:23,18,176,2024-03-16,16:34:23,true,false
2816,CLO-60,GBP,119.00,2022-04-18 11:09:44,9,363,2022-04-18,11:09:44,false,false
2817,ELE-49,AUD,1416.99,2021-04-06 12:10:30,8,423,2021-04-06,12:10:30,false,false
2818,HOM-10,NZD,316.99,2022-05-26 21:04:22,4,341,2022-05-26,21:04:22,false,false
2819,FOO-83,USD,19.99,2023-06-17 99:99:99,7,200,2023-06-17,99:99:99,true,false
2820,CLO-60,NZD,80.99,2020-02-18 10:45:12,1,167,2020-02-18,10:45:12,false,false
2821,FOO-56,EUR,28.99,2023-08-05 08:31:55,1,460,2023-08-05,08:31:55,true,false
2822,FOO-15,USD,4.99,2020-07-08 14:55:50,0,9999,2020-07-08,14:55:50,false,false
2823,FOO-75,EUR,21.99,2023-02-21 20:19:29,19,172,2023-02-21,20:19:29,false,false
2824,n/a,GBP,442.00,2024-11-06 08:55:14,6,218,2024-11-06,08:55:14,false,false
2825,ELE-43,GBP,1913.99,2025-01-26 13:05:56,15,68,2025-01-26,13:05:56,true,false
2826,CLO-96,NZD,188.99,99-99-9999 19:27:40,18,38,99-99-9999,19:27:40,true,false
2827,CLO-57,USD,67.00,2022-07-22 16:33:21,16,423,2022-07-22,16:33:21,false,false
2828,HOM-76,USD,212.99,2023-05-14 16:33:22,12,173,2023-05-14,16:33:22,true,false
2829,FOO-51,EUR,22.95,2024-11-07 18:51:34,10,222,2024-11-07,18:51:34,false,false
2830,FOO-56,USD,15.99,2025-08-18 09:16:29,19,200,2025-08-18,09:16:29,false,false
2831,FOO-86,NZD,5.99,2023-05-01 09:02:32,2,429,2023-05-01,09:02:32,false,false
2832,CLO-33,AUD,120.99,2020-09-05 11:50:53,16,105,2020-09-05,11:50:53,true,false
2833,HOM-50,AUD,271.00,2022-03-18 19:39:07,12,96,2022-03-18,19:39:07,false,false
2834,HOM-29,AUD,303.99,2024-07-16 18:11:26,9999,9999,2024-07-16,18:11:26,false,false
2835,CLO-68,AUD,110.99,2022-02-02 14:45:59,19,2,2022-02-02,14:45:59,false,false
2836,CLO-30,GBP,74.95,2024-05-26 20:44:12,16,424,2024-05-26,20:44:12,true,false
2837,CLO-30,NZD,60.95,2020-08-29 14:12:20,12,341,2020-08-29,14:12:20,true,false
2838,ELE-43,AUD,1756.00,2024-10-12 15:02:51,2,270,2024-10-12,15:02:51,true,false
2839,ELE-62,USD,186.95,2025-08-29 18:18:08,19,55,2025-08-29,18:18:08,false,false
2840,FOO-81,EUR,19.99,2025-12-31 13:14:49,3,461,2025-12-31,13:14:49,false,false
2841,CLO-74,AUD,99.00,2022-06-16 19:03:33,2,218,2022-06-16,19:03:33,false,false
2842,KIT-59,USD,95.99,2025-04-19 13:25:31,3,59,2025-04-19,13:25:31,true,false
2843,CLO-68,EUR,28.00,2022-05-19 19:37:37,11,76,2022-05-19,19:37:37,false,false
2844,CLO-95,NZD,79.99,2022-01-24 09:51:53,17,148,2022-01-24,09:51:53,false,false
2845,ELE-17,GBP,1638.00,2020-12-24 11:35:03,2,431,2020-12-24,11:35:03,false,false
2846,HOM-45,USD,145.00,2023-09-28 18:07:08,14,181,2023-09-28,18:07:08,false,false
2847,CLO-39,AUD,96.95,2021-10-05 20:40:01,14,469,2021-10-05,20:40:01,false,false
2848,FOO-13,AUD,10.99,2023-01-16 13:17:53,2,194,2023-01-16,13:17:53,false,false
2849,HOM-61,NZD,375.99,2025-06-01 17:14:35,18,459,2025-06-01,17:14:35,true,false
2850,FOO-14,EUR,7.00,2020-09-21 10:55:31,2,207,2020-09-21,10:55:31,false,false
2851,KIT-87,AUD,117.99,2024-11-14 20:59:59,3,285,2024-11-14,20:59:59,false,false
2852,HOM-76,NZD,414.99,2021-08-04 18:27:02,7,482,2021-08-04,18:27:02,false,false
2853,CLO-96,USD,145.00,2025-03-24 10:04:07,11,113,2025-03-24,10:04:07,false,false
2854,CLO-66,GBP,116.95,2021-11-20 21:18:16,4,132,2021-11-20,21:18:16,true,false
2855,ELE-94,USD,104.99,2025-09-18 09:06:18,12,60,2025-09-18,09:06:18,false,false
2856,FOO-15,AUD,41.95,2021-03-19 12:59:59,2,132,2021-03-19,12:59:59,false,false
2857,KIT-21,EUR,207.99,2023-04-26 21:01:27,14,149,2023-04-26,21:01:27,false,false
2858,ELE-62,GBP,112.00,2024-06-20 15:30:57,5,448,2024-06-20,15:30:57,false,false
2859,CLO-27,GBP,124.99,2025-03-15 08:52:49,20,125,2025-03-15,08:52:49,true,false
2860,HOM-10,NZD,429.99,2020-04-06 08:37:46,20,19,2020-04-06,08:37:46,false,false
2861,HOM-18,EUR,454.99,2022-08-26 08:10:47,1,222,2022-08-26,08:10:47,false,false
2862,HOM-29,USD,174.99,2021-05-19 16:15:50,12,210,2021-05-19,16:15:50,false,false
2863,CLO-96,NZD,43.99,2023-06-22 09:40:14,18,192,2023-06-22,09:40:14,false,false
2864,ELE-54,GBP,620.99,2020-02-27 99:99:99,10,222,2020-02-27,99:99:99,false,false
2865,FOO-7,EUR,26.00,2025-12-14 21:51:10,15,201,2025-12-14,21:51:10,true,false
2866,FOO-99,NZD,24.99,2023-06-16 21:45:25,7,350,2023-06-16,21:45:25,false,false
2867,FOO-56,AUD,33.00,2020-03-19 17:57:13,10,468,2020-03-19,17:57:13,false,false
2868,KIT-44,EUR,73.95,2021-01-18 11:57:40,2,355,2021-01-18,11:57:40,false,false
2869,KIT-70,GBP,166.99,2020-01-07 14:38:10,16,333,2020-01-07,14:38:10,false,false
2870,CLO-6,EUR,180.95,2023-01-21 18:48:54,9,346,2023-01-21,18:48:54,true,false
2871,CLO-30,USD,74.00,2020-11-16 10:48:00,9999,9999,2020-11-16,10:48:00,false,false
2872,CLO-98,AUD,116.99,2023-11-13 21:16:24,20,243,2023-11-13,21:16:24,false,false
2873,CLO-32,USD,103.00,2024-07-14 19:44:47,12,128,2024-07-14,19:44:47,true,false
2874,HOM-92,NZD,484.99,2025-08-14 18:44:02,14,21,2025-08-14,18:44:02,false,false
2875,HOM-20,USD,37.95,2020-02-06 13:39:02,18,154,2020-02-06,13:39:02,false,false
2876,ELE-17,AUD,833.00,2022-12-12 09:10:18,19,407,2022-12-12,09:10:18,false,false
2877,CLO-96,GBP,522416.40,2020-02-29 10:35:30,12,304,2020-02-29,10:35:30,true,false
2878,CLO-66,EUR,172.00,2022-11-05 18:31:34,9,415,2022-11-05,18:31:34,true,false
2879,KIT-89,AUD,92.00,2020-07-05 17:51:19,20,42,2020-07-05,17:51:19,true,false
2880,FOO-81,NZD,10.99,2023-01-25 10:41:04,15,227,2023-01-25,10:41:04,false,false
2881,FOO-83,EUR,44.95,2021-10-30 08:51:34,1,109,2021-10-30,08:51:34,true,false
2882,FOO-56,USD,21.99,2021-03-12 19:14:12,11,493,2021-03-12,19:14:12,false,false
2883,CLO-57,EUR,13.99,2021-02-06 17:18:41,3,75,2021-02-06,17:18:41,true,false
2884,KIT-44,GBP,24.00,2023-07-06 13:15:14,0,0,2023-07-06,13:15:14,false,false
2885,FOO-25,AUD,38.99,2024-10-16 16:12:44,20,37,2024-10-16,16:12:44,false,false
2886,CLO-11,USD,35.99,2023-05-02 10:47:43,1,318,2023-05-02,10:47:43,false,false
2887,CLO-82,EUR,135.99,2022-09-25 08:21:52,17,62,2022-09-25,08:21:52,true,false
2888,KIT-85,USD,197.99,2024-05-02 14:12:56,16,216,2024-05-02,14:12:56,false,false
2889,CLO-57,USD,69.99,2023-09-08 16:36:29,6,86,2023-09-08,16:36:29,false,false
2890,CLO-79,AUD,124.00,2021-09-01 14:15:43,17,169,2021-09-01,14:15:43,false,false
2891,ELE-26,USD,1628.99,2020-01-09 12:32:40,2,144,2020-01-09,12:32:40,false,false
2892,HOM-52,GBP,141.95,2020-08-18 14:31:17,9,233,2020-08-18,14:31:17,false,false
2893,CLO-96,GBP,110.00,2023-04-11 16:24:46,8,249,2023-04-11,16:24:46,false,false
2894,HOM-61,GBP,469.99,2025-07-11 19:28:41,3,154,2025-07-11,19:28:41,false,false
2895,HOM-61,USD,408.95,2025-10-16 21:50:34,5,330,2025-10-16,21:50:34,false,false
2896,ELE-43,GBP,757.99,2022-11-03 20:21:49,9,253,2022-11-03,20:21:49,false,false
2897,CLO-19,GBP,71.00,2020-01-06 16:07:54,17,91,2020-01-06,16:07:54,false,false
2898,HOM-52,AUD,387.95,2024-01-06 21:12:20,17,266,2024-01-06,21:12:20,true,false
2899,HOM-97,USD,256.99,2024-12-08 14:19:52,6,311,2024-12-08,14:19:52,true,false
2900,HOM-29,NZD,175.99,2024-09-16 16:21:27,11,438,2024-09-16,16:21:27,false,false
2901,FOO-42,GBP,31.95,2024-07-14 10:20:13,2,341,2024-07-14,10:20:13,true,false
2902,CLO-90,AUD,148.99,2023-03-31 12:36:15,19,236,2023-03-31,12:36:15,false,false
2903,ELE-41,EUR,1377.99,2020-12-16 11:33:11,7,454,2020-12-16,11:33:11,false,false
2904,FOO-86,AUD,43.99,2024-06-22 18:23:50,1,102,2024-06-22,18:23:50,true,false
2905,FOO-28,EUR,45.00,2025-11-04 17:20:36,6,44,2025-11-04,17:20:36,false,false
2906,FOO-40,EUR,41.99,2020-12-26 08:38:58,10,407,2020-12-26,08:38:58,true,false
2907,KIT-73,NZD,296.99,2022-07-26 20:52:38,5,418,2022-07-26,20:52:38,false,false
2908,FOO-81,NZD,45.99,2021-02-03 16:46:58,6,131,2021-02-03,16:46:58,false,false
2909,HOM-92,NZD,90.95,2023-10-17 18:12:15,17,220,2023-10-17,18:12:15,false,false
2910,ELE-100,AUD,1463.99,2023-04-18 17:12:37,7,262,2023-04-18,17:12:37,false,false
2911,CLO-9,NZD,40.99,2022-11-26 19:00:40,17,340,2022-11-26,19:00:40,true,false
2912,CLO-11,USD,101.99,2024-09-11 19:33:28,17,61,2024-09-11,19:33:28,false,false
2913,CLO-69,EUR,115.95,2023-12-02 18:16:05,11,318,2023-12-02,18:16:05,true,false
2914,ELE-17,AUD,1395.99,2021-04-08 99:99:99,3,454,2021-04-08,99:99:99,false,false
2915,KIT-73,GBP,69.95,2020-07-25 15:53:37,13,403,2020-07-25,15:53:37,true,false
2916,CLO-57,USD,122.00,2025-01-11 12:24:39,4,93,2025-01-11,12:24:39,true,false
2917,ELE-93,EUR,643.00,2025-09-30 17:52:07,7,252,2025-09-30,17:52:07,false,false
2918,ELE-94,USD,443.00,2025-07-30 11:12:45,6,118,2025-07-30,11:12:45,false,false
2919,FOO-13,USD,46.00,2020-03-27 19:32:40,18,241,2020-03-27,19:32:40,false,false
2920,CLO-74,USD,30.99,2020-11-19 99:99:99,13,252,2020-11-19,99:99:99,false,false
2921,KIT-21,EUR,210.99,2020-04-22 18:49:07,3,22,2020-04-22,18:49:07,false,false
2922,HOM-31,GBP,404.99,2021-11-13 18:36:20,19,443,2021-11-13,18:36:20,true,false
2923,CLO-79,GBP,32.99,2022-06-12 11:19:41,18,224,2022-06-12,11:19:41,true,false
2924,FOO-75,GBP,25.99,2020-01-21 14:54:57,2,261,2020-01-21,14:54:57,false,false
2925,KIT-34,AUD,150.99,2024-09-11 13:05:54,9,378,2024-09-11,13:05:54,false,false
2926,HOM-10,EUR,357.99,2024-08-17 10:16:02,8,467,2024-08-17,10:16:02,true,false
2927,CLO-80,AUD,119.99,2025-02-25 20:02:24,17,78,2025-02-25,20:02:24,false,false
2928,FOO-15,USD,4.00,2022-01-30 11:06:05,19,39,2022-01-30,11:06:05,true,false
2929,ELE-54,USD,246.99,2023-03-01 19:37:05,16,364,2023-03-01,19:37:05,false,false
2930,CLO-80,EUR,166.99,2024-11-05 11:27:59,5,336,2024-11-05,11:27:59,false,false
2931,KIT-85,NZD,248.00,2022-04-03 17:01:22,2,105,2022-04-03,17:01:22,true,false
2932,FOO-5,GBP,23.99,2020-11-18 11:28:23,2,110,2020-11-18,11:28:23,false,false
2933,CLO-68,EUR,154.95,2023-07-31 17:17:09,18,488,2023-07-31,17:17:09,false,false
2934,FOO-4,AUD,34.99,2023-12-09 19:14:36,4,238,2023-12-09,19:14:36,true,false
2935,FOO-14,USD,46.95,2020-07-15 14:45:30,8,7,2020-07-15,14:45:30,false,false
2936,ELE-48,GBP,569.99,2020-05-05 11:26:25,8,81,2020-05-05,11:26:25,false,false
2937,CLO-96,GBP,183.00,2023-06-30 19:07:43,13,15,2023-06-30,19:07:43,false,false
2938,ELE-62,NZD,778.99,2024-11-02 18:06:41,4,232,2024-11-02,18:06:41,true,false
2939,KIT-59,GBP,200.99,2024-12-01 13:08:56,18,477,2024-12-01,13:08:56,true,false
2940,CLO-9,GBP,37.00,2020-12-08 12:26:47,10,365,2020-12-08,12:26:47,false,false
2941,CLO-55,GBP,127.99,2020-04-16 16:55:30,10,457,2020-04-16,16:55:30,false,false
2942,FOO-25,AUD,26.95,99-99-9999 17:38:37,18,321,99-99-9999,17:38:37,true,false
2943,KIT-89,NZD,84.99,2025-07-29 14:47:44,14,228,2025-07-29,14:47:44,false,false
2944,CLO-19,GBP,102.99,2022-11-13 12:13:29,14,354,2022-11-13,12:13:29,true,false
2945,FOO-56,NZD,30.99,2020-12-20 13:28:23,4,211,2020-12-20,13:28:23,true,false
2946,KIT-47,EUR,283.99,2020-10-17 13:28:13,17,371,2020-10-17,13:28:13,true,false
2947,FOO-72,NZD,37.99,2025-11-14 18:23:06,5,18,2025-11-14,18:23:06,false,false
2948,FOO-5,NZD,44.99,2021-10-11 15:30:54,10,190,2021-10-11,15:30:54,false,false
2949,ELE-17,EUR,1531.00,2025-02-06 15:58:38,1,406,2025-02-06,15:58:38,false,false
2950,FOO-51,AUD,3.99,2024-05-17 10:44:27,5,428,2024-05-17,10:44:27,false,false
2951,HOM-61,AUD,90.95,2023-04-26 18:59:11,12,487,2023-04-26,18:59:11,false,false
2952,FOO-14,EUR,25.99,99-99-9999 09:47:04,6,13,99-99-9999,09:47:04,false,false
2953,ELE-100,USD,707.99,2023-02-26 12:53:40,19,289,2023-02-26,12:53:40,true,false
2954,CLO-27,NZD,175.99,2024-01-05 16:12:57,6,97,2024-01-05,16:12:57,false,false
2955,CLO-57,USD,51.99,2023-04-26 20:23:30,7,163,2023-04-26,20:23:30,false,false
2956,ELE-48,NZD,1393.99,2022-07-17 08:16:10,5,226,2022-07-17,08:16:10,true,false
2957,CLO-65,GBP,177.00,2024-12-13 21:18:04,5,27,2024-12-13,21:18:04,false,false
2958,undefined,GBP,19.99,2021-12-20 20:46:39,14,340,2021-12-20,20:46:39,false,false
2959,CLO-66,EUR,61.99,99-99-9999 17:20:58,17,430,99-99-9999,17:20:58,false,false
2960,ELE-41,EUR,1857.95,2021-07-03 19:36:05,10,50,2021-07-03,19:36:05,true,false
2961,FOO-28,USD,9.00,2025-12-04 09:56:07,4,410,2025-12-04,09:56:07,false,false
2962,FOO-75,EUR,3.99,2023-11-19 18:45:31,5,169,2023-11-19,18:45:31,true,false
2963,ELE-26,NZD,1071.99,2020-03-13 11:06:05,10,195,2020-03-13,11:06:05,false,false
2964,KIT-73,GBP,206.99,2024-09-28 12:37:42,6,6,2024-09-28,12:37:42,true,false
2965,ELE-41,GBP,1880.00,2024-07-19 13:27:57,7,161,2024-07-19,13:27:57,false,false
2966,undefined,GBP,28.99,2025-02-25 09:00:12,3,163,2025-02-25,09:00:12,false,false
2967,CLO-16,GBP,98.00,2023-01-19 18:06:10,9,204,2023-01-19,18:06:10,false,false
2968,CLO-68,USD,155.95,2020-03-13 08:44:28,8,85,2020-03-13,08:44:28,false,false
2969,HOM-31,AUD,185.00,2020-09-20 16:20:29,7,25,2020-09-20,16:20:29,true,false
2970,CLO-66,USD,21.99,2021-02-03 13:15:13,7,145,2021-02-03,13:15:13,false,false
2971,FOO-75,NZD,38.99,2024-02-16 17:11:00,8,129,2024-02-16,17:11:00,false,false
2972,CLO-9,GBP,106.95,2024-07-25 15:49:02,2,317,2024-07-25,15:49:02,false,false
2973,FOO-51,NZD,28.99,2023-10-12 10:15:45,6,321,2023-10-12,10:15:45,false,false
2974,HOM-20,AUD,141.99,2025-11-18 21:09:06,7,467,2025-11-18,21:09:06,false,false
2975,CLO-90,NZD,163.99,2025-11-02 18:00:59,8,115,2025-11-02,18:00:59,true,false
2976,CLO-57,NZD,189.00,2020-10-06 18:15:32,14,229,2020-10-06,18:15:32,false,false
2977,KIT-89,AUD,49.99,2023-12-24 17:48:22,11,308,2023-12-24,17:48:22,true,false
2978,ELE-94,NZD,749.99,2025-03-28 16:34:54,3,327,2025-03-28,16:34:54,false,false
2979,ELE-48,GBP,1480.95,2021-03-18 12:56:35,5,276,2021-03-18,12:56:35,false,false
2980,HOM-29,EUR,487.00,2021-01-26 18:33:05,17,194,2021-01-26,18:33:05,false,false
2981,KIT-36,GBP,57.99,2022-07-25 14:45:11,18,248,2022-07-25,14:45:11,false,false
2982,FOO-15,EUR,38.00,2025-12-07 08:59:43,3,75,2025-12-07,08:59:43,true,false
2983,ELE-93,GBP,1793.00,2021-06-16 14:44:53,17,122,2021-06-16,14:44:53,false,false
2984,CLO-80,USD,16.95,2022-08-20 15:13:02,1,8,2022-08-20,15:13:02,true,false
2985,CLO-27,NZD,102.00,2023-07-21 19:54:42,17,413,2023-07-21,19:54:42,false,false
2986,ELE-26,EUR,1893.99,2021-07-18 12:13:09,8,280,2021-07-18,12:13:09,true,false
2987,CLO-79,GBP,47.00,2025-07-23 15:50:48,1,116,2025-07-23,15:50:48,false,false
2988,CLO-66,NZD,60.99,2024-02-08 10:01:15,14,97,2024-02-08,10:01:15,false,false
2989,CLO-82,NZD,59.99,2023-03-03 14:24:50,9,418,2023-03-03,14:24:50,false,false
2990,CLO-80,AUD,57.99,2020-01-13 17:17:22,9,101,2020-01-13,17:17:22,false,false
2991,KIT-3,NZD,140.99,2025-05-21 08:53:24,9,119,2025-05-21,08:53:24,false,false
2992,HOM-52,AUD,161.99,2023-01-28 10:20:45,14,371,2023-01-28,10:20:45,true,false
2993,CLO-6,AUD,149.99,2024-11-27 15:19:13,15,130,2024-11-27,15:19:13,false,false
2994,ELE-94,GBP,256.00,2021-03-14 11:02:14,17,33,2021-03-14,11:02:14,true,false
2995,HOM-92,NZD,77.99,2025-08-19 17:04:01,15,16,2025-08-19,17:04:01,false,false
2996,CLO-65,AUD,120.99,2020-01-26 10:14:44,2,19,2020-01-26,10:14:44,true,false
2997,HOM-10,EUR,321.99,2023-08-09 09:15:30,6,24,2023-08-09,09:15:30,false,false
2998,HOM-84,EUR,434.95,2020-04-12 15:05:19,3,297,2020-04-12,15:05:19,true,false
2999,ELE-17,USD,415.99,2023-10-17 16:17:52,4,207,2023-10-17,16:17:52,false,false
3000,HOM-29,GBP,300.99,2025-01-24 19:22:40,1,122,2025-01-24,19:22:40,false,false
3001,FOO-83,AUD,37.99,2024-06-02 19:11:20,12,474,2024-06-02,19:11:20,true,true
3002,KIT-53,NZD,187.99,2020-02-01 15:34:23,3,402,2020-02-01,15:34:23,true,false
3003,FOO-86,USD,22.95,2021-03-26 17:36:28,1,21,2021-03-26,17:36:28,false,false
3004,HOM-76,AUD,397.99,2025-07-24 13:53:20,15,40,2025-07-24,13:53:20,false,false
3005,CLO-30,EUR,99.99,2022-12-17 17:41:57,11,72,2022-12-17,17:41:57,true,false
3006,FOO-51,GBP,23.95,2020-02-29 13:35:33,16,72,2020-02-29,13:35:33,true,false
3007,KIT-34,EUR,195.99,2023-11-02 12:46:06,18,79,2023-11-02,12:46:06,false,false
3008,CLO-16,USD,121.95,2025-11-27 17:19:46,14,395,2025-11-27,17:19:46,false,false
3009,n/a,AUD,171.99,2024-04-09 21:16:39,4,427,2024-04-09,21:16:39,false,false
3010,ELE-54,NZD,1006.99,2020-01-05 17:12:18,19,394,2020-01-05,17:12:18,true,false
3011,HOM-76,USD,256.95,2021-02-02 11:29:04,19,239,2021-02-02,11:29:04,false,false
3012,n/a,NZD,163.99,2021-07-06 11:12:26,9,452,2021-07-06,11:12:26,false,false
3013,ELE-17,EUR,306.99,2022-04-23 19:10:32,13,444,2022-04-23,19:10:32,true,false
3014,HOM-76,NZD,394.00,2025-06-18 17:30:32,1,179,2025-06-18,17:30:32,false,false
3015,HOM-20,EUR,398.95,2022-10-20 20:17:25,5,322,2022-10-20,20:17:25,false,false
3016,KIT-34,GBP,221.99,2024-01-13 09:09:14,3,31,2024-01-13,09:09:14,true,false
3017,CLO-39,AUD,166.95,2023-11-01 13:13:42,11,367,2023-11-01,13:13:42,false,false
3018,FOO-99,GBP,39.99,2022-02-22 15:16:14,12,225,2022-02-22,15:16:14,false,false
3019,KIT-34,NZD,195.99,2022-09-14 08:42:24,11,8,2022-09-14,08:42:24,false,false
3020,CLO-90,USD,101.99,2024-10-05 16:43:41,9,333,2024-10-05,16:43:41,true,false
3021,ELE-54,EUR,178.99,2021-11-10 20:07:47,14,462,2021-11-10,20:07:47,false,false
3022,KIT-59,NZD,50.99,2025-10-10 08:09:56,16,226,2025-10-10,08:09:56,false,false
3023,CLO-74,GBP,17.99,2021-12-03 14:28:45,15,76,2021-12-03,14:28:45,false,false
3024,ELE-26,USD,1526.99,2025-06-22 17:14:55,7,273,2025-06-22,17:14:55,true,false
3025,HOM-46,AUD,463.99,2024-03-16 10:27:24,10,431,2024-03-16,10:27:24,true,false
3026,ELE-93,AUD,1886.00,2021-12-22 20:35:05,16,445,2021-12-22,20:35:05,false,false
3027,KIT-91,GBP,294135.49,2025-09-24 10:06:59,6,14,2025-09-24,10:06:59,false,false
3028,CLO-16,AUD,68.00,2024-01-14 16:05:39,1,51,2024-01-14,16:05:39,true,false
3029,CLO-32,NZD,92.00,2025-09-14 20:33:56,9,477,2025-09-14,20:33:56,true,false
3030,CLO-60,USD,178.95,2024-06-18 12:36:16,8,131,2024-06-18,12:36:16,false,false
3031,FOO-14,USD,3.99,2021-01-10 21:04:22,1,240,2021-01-10,21:04:22,true,false
3032,ELE-1,GBP,837.00,2021-06-16 17:14:06,9999,0,2021-06-16,17:14:06,false,false
3033,n/a,GBP,1216.99,2025-03-14 19:08:05,4,424,2025-03-14,19:08:05,false,false
3034,KIT-34,USD,276.00,2022-10-14 13:24:27,5,180,2022-10-14,13:24:27,false,false
3035,CLO-33,USD,145.99,2022-09-09 10:31:13,12,32,2022-09-09,10:31:13,false,false
3036,FOO-7,EUR,42.99,2020-05-29 14:16:21,15,483,2020-05-29,14:16:21,false,false
3037,FOO-24,NZD,14.00,2020-10-21 12:43:03,8,457,2020-10-21,12:43:03,false,false
3038,FOO-71,GBP,34.99,2025-02-28 18:28:48,15,252,2025-02-28,18:28:48,false,false
3039,KIT-47,AUD,73.00,2021-11-08 20:22:08,5,26,2021-11-08,20:22:08,false,false
3040,CLO-66,AUD,154.95,2024-11-06 19:34:19,18,364,2024-11-06,19:34:19,false,false
3041,FOO-42,GBP,21.95,2022-11-07 13:40:39,10,308,2022-11-07,13:40:39,false,false
3042,ELE-93,GBP,65.95,2020-01-03 09:18:09,11,423,2020-01-03,09:18:09,false,false
3043,CLO-16,NZD,65.95,99-99-9999 21:13:59,15,155,99-99-9999,21:13:59,false,false
3044,KIT-47,USD,253.95,2024-04-01 19:11:04,7,245,2024-04-01,19:11:04,false,false
3045,CLO-74,GBP,83.99,2022-11-03 20:38:34,3,405,2022-11-03,20:38:34,false,false
3046,ELE-41,GBP,1384.99,2025-10-11 14:24:56,11,346,2025-10-11,14:24:56,true,false
3047,ELE-58,AUD,1726.00,2025-06-26 09:04:42,15,179,2025-06-26,09:04:42,false,false
3048,ELE-43,GBP,1629.99,2020-07-23 21:28:51,18,445,2020-07-23,21:28:51,false,false
3049,CLO-69,NZD,373654.23,2023-05-28 08:05:22,4,230,2023-05-28,08:05:22,true,false
3050,CLO-66,NZD,56.99,2025-01-11 16:36:13,1,295,2025-01-11,16:36:13,true,false
3051,FOO-7,NZD,33.99,2025-08-11 13:44:43,14,246,2025-08-11,13:44:43,false,false
3052,CLO-33,USD,47.95,2024-11-19 18:13:02,3,277,2024-11-19,18:13:02,false,false
3053,CLO-60,USD,179.95,99-99-9999 08:21:43,5,110,99-99-9999,08:21:43,false,false
3054,n/a,USD,191.99,2025-05-22 08:20:34,9,375,2025-05-22,08:20:34,false,false
3055,CLO-74,USD,10.00,2021-09-29 21:43:44,8,52,2021-09-29,21:43:44,false,false
3056,FOO-4,USD,9.00,2021-09-19 15:21:06,15,373,2021-09-19,15:21:06,true,false
3057,ELE-43,NZD,1032.99,2024-03-26 10:37:22,12,68,2024-03-26,10:37:22,false,false
3058,ELE-77,NZD,632.00,2025-02-27 08:54:20,2,307,2025-02-27,08:54:20,false,false
3059,HOM-45,GBP,344.95,2020-08-26 13:36:22,9,488,2020-08-26,13:36:22,false,false
3060,CLO-68,NZD,17.95,2020-12-27 10:51:01,6,432,2020-12-27,10:51:01,true,false
3061,KIT-73,USD,181.00,2024-02-03 21:32:34,5,45,2024-02-03,21:32:34,true,false
3062,FOO-71,AUD,41.99,2023-12-06 19:07:52,3,214,2023-12-06,19:07:52,false,false
3063,HOM-35,GBP,193.99,2024-02-12 14:26:19,8,251,2024-02-12,14:26:19,false,false
3064,undefined,EUR,41.99,2024-07-08 17:11:52,11,62,2024-07-08,17:11:52,false,false
